"249180010","PSZCZYNA","2023","12","01",-.4,"",.0,"8",.7,"",8.0,""
"249180010","PSZCZYNA","2023","12","02",-1.2,"",.0,"8",2.0,"",8.0,""
"249180010","PSZCZYNA","2023","12","03",-4.0,"",.0,"8",2.7,"",5.3,""
"249180010","PSZCZYNA","2023","12","04",-4.6,"",.0,"8",1.0,"",3.0,""
"249180010","PSZCZYNA","2023","12","05",-3.7,"",.0,"8",1.0,"",6.0,""
"249180010","PSZCZYNA","2023","12","06",-3.4,"",.0,"8",1.3,"",8.0,""
"249180010","PSZCZYNA","2023","12","07",-2.8,"",.0,"8",1.3,"",8.0,""
"249180010","PSZCZYNA","2023","12","08",-3.5,"",.0,"8",1.0,"",6.3,""
"249180010","PSZCZYNA","2023","12","09",-2.7,"",.0,"8",1.7,"",8.0,""
"249180010","PSZCZYNA","2023","12","10",-1.2,"",.0,"8",2.3,"",6.7,""
"249180010","PSZCZYNA","2023","12","11",3.9,"",.0,"8",2.3,"",5.0,""
"249180010","PSZCZYNA","2023","12","12",5.5,"",.0,"8",2.3,"",7.3,""
"249180010","PSZCZYNA","2023","12","13",3.5,"",.0,"8",1.0,"",8.0,""
"249180010","PSZCZYNA","2023","12","14",3.5,"",.0,"8",.7,"",8.0,""
"249180010","PSZCZYNA","2023","12","15",.9,"",.0,"8",1.7,"",7.3,""
"249180010","PSZCZYNA","2023","12","16",1.9,"",.0,"8",3.0,"",8.0,""
"249180010","PSZCZYNA","2023","12","17",4.3,"",.0,"8",4.7,"",4.3,""
"249180010","PSZCZYNA","2023","12","18",4.4,"",.0,"8",4.3,"",1.7,""
"249180010","PSZCZYNA","2023","12","19",7.4,"",.0,"8",3.7,"",2.0,""
"249180010","PSZCZYNA","2023","12","20",4.5,"",.0,"8",3.7,"",8.0,""
"249180010","PSZCZYNA","2023","12","21",5.4,"",.0,"8",4.3,"",8.0,""
"249180010","PSZCZYNA","2023","12","22",2.8,"",.0,"8",4.0,"",6.7,""
"249180010","PSZCZYNA","2023","12","23",.4,"",.0,"8",4.7,"",5.7,""
"249180010","PSZCZYNA","2023","12","24",2.8,"",.0,"8",2.7,"",6.3,""
"249180010","PSZCZYNA","2023","12","25",8.8,"",.0,"8",5.3,"",6.0,""
